order_id,order_date,customer_email,amount,currency,channel,order_date_clean,amount_clean,currency_clean,customer_email_clean
O0199765,2025-01-15 01:00:00,user199764@mail.com,-24.27,USD,store,2025-01-15 01:00:00,-24.27,USD,user199764@mail.com
O0096401,2025-01-04 09:00:00,user96400@mail.com,-24.28,EUR,mobile,2025-01-04 09:00:00,-24.28,EUR,user96400@mail.com
O0049730,2025-01-26 23:00:00,user49729@mail.com,-24.29,EUR,mobile,2025-01-26 23:00:00,-24.29,EUR,user49729@mail.com
O0010802,2025-01-02 11:00:00,user10801@mail.com,-24.3,USD,mobile,2025-01-02 11:00:00,-24.3,USD,user10801@mail.com
O0077625,2025-01-27 17:00:00,user77624@mail.com,-24.32,USD,web,2025-01-27 17:00:00,-24.32,USD,user77624@mail.com
O0137029,2025-01-03 05:00:00,user137028@mail.com,-24.37,EUR,web,2025-01-03 05:00:00,-24.37,EUR,user137028@mail.com
O0197115,2025-01-07 10:00:00,user197114@mail.com,-24.39,EUR,web,2025-01-07 10:00:00,-24.39,EUR,user197114@mail.com
O0187309,2025-01-22 19:00:00,user187308@mail.com,-24.41,€,mobile,2025-01-22 19:00:00,-24.41,EUR,user187308@mail.com
O0118359,2025-01-27 07:00:00,user118358@mail.com,-24.41,€,store,2025-01-27 07:00:00,-24.41,EUR,user118358@mail.com
O0169834,2025-01-11 22:00:00,user169833@mail.com,-24.41,EUR,web,2025-01-11 22:00:00,-24.41,EUR,user169833@mail.com
O0139688,2025-01-20 00:00:00,user139687@mail.com,-24.43,USD,mobile,2025-01-20 00:00:00,-24.43,USD,user139687@mail.com
O0037063,2025-01-28 16:00:00,user37062@mail.com,-24.44,EUR,store,2025-01-28 16:00:00,-24.44,EUR,user37062@mail.com
O0117780,2025-01-27 01:00:00,user117779@mail.com,-24.44,USD,store,2025-01-27 01:00:00,-24.44,USD,user117779@mail.com
O0012881,2025-01-25 23:00:00,user12880@mail.com,-24.47,EUR,mobile,2025-01-25 23:00:00,-24.47,EUR,user12880@mail.com
O0139433,2025-01-09 04:00:00,user139432@mail.com,-24.48,EUR,web,2025-01-09 04:00:00,-24.48,EUR,user139432@mail.com
O0131415,2025-01-13 20:00:00,user131414@mail.com,-24.49,EUR,web,2025-01-13 20:00:00,-24.49,EUR,user131414@mail.com
O0173504,2025-01-20 04:00:00,user173503@mail.com,-24.5,€,store,2025-01-20 04:00:00,-24.5,EUR,user173503@mail.com
O0004565,2025-01-04 01:00:00,user4564@mail.com,-24.51,USD,store,2025-01-04 01:00:00,-24.51,USD,user4564@mail.com
O0066066,2025-01-27 09:00:00,user66065@mail.com,-24.54,€,web,2025-01-27 09:00:00,-24.54,EUR,user66065@mail.com
O0167392,2025-01-08 23:00:00,user167391@mail.com,-24.54,€,mobile,2025-01-08 23:00:00,-24.54,EUR,user167391@mail.com
O0064396,2025-01-30 19:00:00,user64395@mail.com,-24.55,€,mobile,2025-01-30 19:00:00,-24.55,EUR,user64395@mail.com
O0135588,2025-01-15 16:00:00,user135587@mail.com,-24.57,EUR,mobile,2025-01-15 16:00:00,-24.57,EUR,user135587@mail.com
O0074034,2025-01-11 04:00:00,user74033@mail.com,-24.58,EUR,store,2025-01-11 04:00:00,-24.58,EUR,user74033@mail.com
O0144132,2025-01-11 17:00:00,user144131@mail.com,-24.6,€,store,2025-01-11 17:00:00,-24.6,EUR,user144131@mail.com
O0194202,2025-01-10 21:00:00,user194201@mail.com,-24.62,USD,mobile,2025-01-10 21:00:00,-24.62,USD,user194201@mail.com
O0121392,2025-01-20 23:00:00,user121391@mail.com,-24.64,EUR,web,2025-01-20 23:00:00,-24.64,EUR,user121391@mail.com
O0080535,2025-01-02 12:00:00,user80534@mail.com,-24.64,EUR,web,2025-01-02 12:00:00,-24.64,EUR,user80534@mail.com
O0075125,2025-01-27 20:00:00,user75124@mail.com,-24.66,€,store,2025-01-27 20:00:00,-24.66,EUR,user75124@mail.com
O0198875,2025-01-16 10:00:00,user198874@mail.com,-24.67,EUR,web,2025-01-16 10:00:00,-24.67,EUR,user198874@mail.com
O0035214,2025-01-01 03:00:00,user35213@mail.com,-24.71,USD,store,2025-01-01 03:00:00,-24.71,USD,user35213@mail.com
O0053094,2025-01-12 15:00:00,user53093@mail.com,-24.73,€,mobile,2025-01-12 15:00:00,-24.73,EUR,user53093@mail.com
O0123432,2025-01-20 15:00:00,user123431@mail.com,-24.73,€,web,2025-01-20 15:00:00,-24.73,EUR,user123431@mail.com
O0056724,2025-01-26 09:00:00,user56723@mail.com,-24.77,EUR,web,2025-01-26 09:00:00,-24.77,EUR,user56723@mail.com
O0102442,2025-01-03 13:00:00,user102441@mail.com,-24.79,USD,mobile,2025-01-03 13:00:00,-24.79,USD,user102441@mail.com
O0165419,2025-01-30 03:00:00,user165418@mail.com,-24.79,€,store,2025-01-30 03:00:00,-24.79,EUR,user165418@mail.com
O0176505,2025-01-20 16:00:00,user176504@mail.com,-24.85,USD,store,2025-01-20 16:00:00,-24.85,USD,user176504@mail.com
O0080948,2025-01-12 23:00:00,user80947@mail.com,-24.88,USD,mobile,2025-01-12 23:00:00,-24.88,USD,user80947@mail.com
O0117060,2025-01-07 19:00:00,user117059@mail.com,-24.89,€,store,2025-01-07 19:00:00,-24.89,EUR,user117059@mail.com
O0108711,2025-01-21 00:00:00,user108710@mail.com,-24.91,USD,web,2025-01-21 00:00:00,-24.91,USD,user108710@mail.com
O0197315,2025-01-29 04:00:00,user197314@mail.com,-24.98,€,mobile,2025-01-29 04:00:00,-24.98,EUR,user197314@mail.com
O0022827,2025-01-02 19:00:00,user22826@mail.com,-24.99,EUR,web,2025-01-02 19:00:00,-24.99,EUR,user22826@mail.com
O0146049,2025-01-16 02:00:00,user146048@mail.com,-25.0,USD,web,2025-01-16 02:00:00,-25.0,USD,user146048@mail.com
O0095535,2025-01-27 16:00:00,user95534@mail.com,-25.0,EUR,store,2025-01-27 16:00:00,-25.0,EUR,user95534@mail.com
O0107019,2025-01-29 19:00:00,user107018@mail.com,-25.0,EUR,store,2025-01-29 19:00:00,-25.0,EUR,user107018@mail.com
O0053008,2025-01-29 14:00:00,user53007@mail.com,-25.04,USD,web,2025-01-29 14:00:00,-25.04,USD,user53007@mail.com
O0087085,2025-01-18 14:00:00,user87084@mail.com,-25.08,€,web,2025-01-18 14:00:00,-25.08,EUR,user87084@mail.com
O0140778,2025-01-13 04:00:00,user140777@mail.com,-25.09,USD,store,2025-01-13 04:00:00,-25.09,USD,user140777@mail.com
O0065467,2025-01-26 04:00:00,user65466@mail.com,-25.12,€,mobile,2025-01-26 04:00:00,-25.12,EUR,user65466@mail.com
O0039205,2025-01-05 22:00:00,user39204@mail.com,-25.15,€,store,2025-01-05 22:00:00,-25.15,EUR,user39204@mail.com
O0026927,2025-01-01 18:00:00,user26926@mail.com,-25.21,EUR,store,2025-01-01 18:00:00,-25.21,EUR,user26926@mail.com
O0177276,2025-01-26 23:00:00,user177275@mail.com,-25.22,USD,store,2025-01-26 23:00:00,-25.22,USD,user177275@mail.com
O0017399,2025-01-15 10:00:00,user17398@mail.com,-25.26,€,web,2025-01-15 10:00:00,-25.26,EUR,user17398@mail.com
O0139832,2025-01-08 08:00:00,user139831@mail.com,-25.27,EUR,web,2025-01-08 08:00:00,-25.27,EUR,user139831@mail.com
O0038959,2025-01-25 07:00:00,user38958@mail.com,-25.3,USD,web,2025-01-25 07:00:00,-25.3,USD,user38958@mail.com
O0048580,2025-01-07 22:00:00,user48579@mail.com,-25.3,€,web,2025-01-07 22:00:00,-25.3,EUR,user48579@mail.com
O0065767,2025-01-24 18:00:00,user65766@mail.com,-25.32,USD,store,2025-01-24 18:00:00,-25.32,USD,user65766@mail.com
O0198239,2025-01-02 22:00:00,user198238@mail.com,-25.36,€,mobile,2025-01-02 22:00:00,-25.36,EUR,user198238@mail.com
O0015879,2025-01-23 06:00:00,user15878@mail.com,-25.36,EUR,web,2025-01-23 06:00:00,-25.36,EUR,user15878@mail.com
O0158610,2025-01-19 03:00:00,user158609@mail.com,-25.37,€,store,2025-01-19 03:00:00,-25.37,EUR,user158609@mail.com
O0142244,2025-01-22 11:00:00,user142243@mail.com,-25.38,€,store,2025-01-22 11:00:00,-25.38,EUR,user142243@mail.com
O0080210,2025-01-05 22:00:00,user80209@mail.com,-25.39,EUR,mobile,2025-01-05 22:00:00,-25.39,EUR,user80209@mail.com
O0154573,2025-01-01 06:00:00,user154572@mail.com,-25.4,USD,web,2025-01-01 06:00:00,-25.4,USD,user154572@mail.com
O0111109,2025-01-13 20:00:00,user111108@mail.com,-25.41,USD,mobile,2025-01-13 20:00:00,-25.41,USD,user111108@mail.com
O0143259,2025-01-11 21:00:00,user143258@mail.com,-25.47,USD,store,2025-01-11 21:00:00,-25.47,USD,user143258@mail.com
O0066333,2025-01-18 01:00:00,user66332@mail.com,-25.48,USD,mobile,2025-01-18 01:00:00,-25.48,USD,user66332@mail.com
O0151844,2025-01-04 04:00:00,user151843@mail.com,-25.5,€,web,2025-01-04 04:00:00,-25.5,EUR,user151843@mail.com
O0015841,2025-01-19 22:00:00,user15840@mail.com,-25.54,€,web,2025-01-19 22:00:00,-25.54,EUR,user15840@mail.com
O0151528,2025-01-14 21:00:00,user151527@mail.com,-25.54,USD,mobile,2025-01-14 21:00:00,-25.54,USD,user151527@mail.com
O0186697,2025-01-10 03:00:00,user186696@mail.com,-25.54,USD,store,2025-01-10 03:00:00,-25.54,USD,user186696@mail.com
O0126216,2025-01-18 11:00:00,user126215@mail.com,-25.55,EUR,store,2025-01-18 11:00:00,-25.55,EUR,user126215@mail.com
O0054972,2025-01-03 23:00:00,user54971@mail.com,-25.56,USD,web,2025-01-03 23:00:00,-25.56,USD,user54971@mail.com
O0058449,2025-01-24 02:00:00,user58448@mail.com,-25.56,USD,store,2025-01-24 02:00:00,-25.56,USD,user58448@mail.com
O0197693,2025-01-22 16:00:00,user197692@mail.com,-25.57,EUR,store,2025-01-22 16:00:00,-25.57,EUR,user197692@mail.com
O0162523,2025-01-16 03:00:00,user162522@mail.com,-25.6,USD,web,2025-01-16 03:00:00,-25.6,USD,user162522@mail.com
O0063915,2025-01-26 04:00:00,user63914@mail.com,-25.6,€,mobile,2025-01-26 04:00:00,-25.6,EUR,user63914@mail.com
O0133065,2025-01-07 10:00:00,user133064@mail.com,-25.62,EUR,mobile,2025-01-07 10:00:00,-25.62,EUR,user133064@mail.com
O0071600,2025-01-29 09:00:00,user71599@mail.com,-25.62,EUR,web,2025-01-29 09:00:00,-25.62,EUR,user71599@mail.com
O0081420,2025-01-06 23:00:00,user81419@mail.com,-25.69,EUR,web,2025-01-06 23:00:00,-25.69,EUR,user81419@mail.com
O0057567,2025-01-27 20:00:00,user57566@mail.com,-25.72,EUR,store,2025-01-27 20:00:00,-25.72,EUR,user57566@mail.com
O0047208,2025-01-18 14:00:00,user47207@mail.com,-25.74,EUR,web,2025-01-18 14:00:00,-25.74,EUR,user47207@mail.com
O0189899,2025-01-13 15:00:00,user189898@mail.com,-25.74,€,store,2025-01-13 15:00:00,-25.74,EUR,user189898@mail.com
O0000906,2025-01-11 17:00:00,user905@mail.com,-25.76,€,store,2025-01-11 17:00:00,-25.76,EUR,user905@mail.com
O0070980,2025-01-27 21:00:00,user70979@mail.com,-25.84,USD,mobile,2025-01-27 21:00:00,-25.84,USD,user70979@mail.com
O0147759,2025-01-13 14:00:00,user147758@mail.com,-25.85,EUR,mobile,2025-01-13 14:00:00,-25.85,EUR,user147758@mail.com
O0003874,2025-01-22 15:00:00,user3873@mail.com,-25.88,€,mobile,2025-01-22 15:00:00,-25.88,EUR,user3873@mail.com
O0137105,2025-01-03 06:00:00,user137104@mail.com,-25.89,€,mobile,2025-01-03 06:00:00,-25.89,EUR,user137104@mail.com
O0090507,2025-01-07 10:00:00,user90506@mail.com,-25.9,USD,mobile,2025-01-07 10:00:00,-25.9,USD,user90506@mail.com
O0001474,2025-01-25 19:00:00,user1473@mail.com,-25.94,EUR,web,2025-01-25 19:00:00,-25.94,EUR,user1473@mail.com
O0121767,2025-01-18 15:00:00,user121766@mail.com,-25.95,EUR,web,2025-01-18 15:00:00,-25.95,EUR,user121766@mail.com
O0056093,2025-01-09 21:00:00,user56092@mail.com,-26.0,USD,web,2025-01-09 21:00:00,-26.0,USD,user56092@mail.com
O0157071,2025-01-18 12:00:00,user157070@mail.com,-26.02,EUR,web,2025-01-18 12:00:00,-26.02,EUR,user157070@mail.com
O0013410,2025-01-10 06:00:00,user13409@mail.com,-26.03,€,mobile,2025-01-10 06:00:00,-26.03,EUR,user13409@mail.com
O0103960,2025-01-16 22:00:00,user103959@mail.com,-26.04,EUR,store,2025-01-16 22:00:00,-26.04,EUR,user103959@mail.com
O0168049,2025-01-24 13:00:00,user168048@mail.com,-26.07,€,web,2025-01-24 13:00:00,-26.07,EUR,user168048@mail.com
O0066161,2025-01-28 16:00:00,user66160@mail.com,-26.07,EUR,store,2025-01-28 16:00:00,-26.07,EUR,user66160@mail.com
O0101901,2025-01-12 21:00:00,user101900@mail.com,-26.13,USD,store,2025-01-12 21:00:00,-26.13,USD,user101900@mail.com
O0063445,2025-01-21 09:00:00,user63444@mail.com,-26.13,€,mobile,2025-01-21 09:00:00,-26.13,EUR,user63444@mail.com
O0132345,2025-01-22 20:00:00,user132344@mail.com,-26.14,€,store,2025-01-22 20:00:00,-26.14,EUR,user132344@mail.com
O0170881,2025-01-08 06:00:00,user170880@mail.com,-26.15,€,store,2025-01-08 06:00:00,-26.15,EUR,user170880@mail.com
O0138523,2025-01-11 04:00:00,user138522@mail.com,-26.15,USD,mobile,2025-01-11 04:00:00,-26.15,USD,user138522@mail.com
O0069622,2025-01-26 18:00:00,user69621@mail.com,-26.16,€,mobile,2025-01-26 18:00:00,-26.16,EUR,user69621@mail.com
O0150869,2025-01-27 12:00:00,user150868@mail.com,-26.16,USD,mobile,2025-01-27 12:00:00,-26.16,USD,user150868@mail.com
O0133627,2025-01-28 08:00:00,user133626@mail.com,-26.19,€,web,2025-01-28 08:00:00,-26.19,EUR,user133626@mail.com
O0058778,2025-01-21 09:00:00,user58777@mail.com,-26.22,USD,mobile,2025-01-21 09:00:00,-26.22,USD,user58777@mail.com
O0066366,2025-01-02 12:00:00,user66365@mail.com,-26.26,USD,mobile,2025-01-02 12:00:00,-26.26,USD,user66365@mail.com
O0056994,2025-01-12 17:00:00,user56993@mail.com,-26.26,€,web,2025-01-12 17:00:00,-26.26,EUR,user56993@mail.com
O0194918,2025-01-06 16:00:00,user194917@mail.com,-26.28,USD,mobile,2025-01-06 16:00:00,-26.28,USD,user194917@mail.com
O0092856,2025-01-19 11:00:00,user92855@mail.com,-26.3,EUR,store,2025-01-19 11:00:00,-26.3,EUR,user92855@mail.com
O0115840,2025-01-04 12:00:00,user115839@mail.com,-26.32,€,store,2025-01-04 12:00:00,-26.32,EUR,user115839@mail.com
O0076268,2025-01-10 22:00:00,user76267@mail.com,-26.36,USD,mobile,2025-01-10 22:00:00,-26.36,USD,user76267@mail.com
O0094617,2025-01-22 16:00:00,user94616@mail.com,-26.41,EUR,mobile,2025-01-22 16:00:00,-26.41,EUR,user94616@mail.com
O0179826,2025-01-06 08:00:00,user179825@mail.com,-26.42,EUR,web,2025-01-06 08:00:00,-26.42,EUR,user179825@mail.com
O0032654,2025-01-13 04:00:00,user32653@mail.com,-26.42,€,web,2025-01-13 04:00:00,-26.42,EUR,user32653@mail.com
O0052588,2025-01-20 22:00:00,user52587@mail.com,-26.43,€,mobile,2025-01-20 22:00:00,-26.43,EUR,user52587@mail.com
O0036653,2025-01-18 12:00:00,user36652@mail.com,-26.45,€,mobile,2025-01-18 12:00:00,-26.45,EUR,user36652@mail.com
O0053758,2025-01-06 11:00:00,user53757@mail.com,-26.48,USD,store,2025-01-06 11:00:00,-26.48,USD,user53757@mail.com
O0073387,2025-01-12 23:00:00,user73386@mail.com,-26.5,USD,store,2025-01-12 23:00:00,-26.5,USD,user73386@mail.com
O0015290,2025-01-08 22:00:00,user15289@mail.com,-26.52,USD,web,2025-01-08 22:00:00,-26.52,USD,user15289@mail.com
O0147599,2025-01-20 10:00:00,user147598@mail.com,-26.55,€,mobile,2025-01-20 10:00:00,-26.55,EUR,user147598@mail.com
O0049367,2025-01-17 00:00:00,user49366@mail.com,-26.56,€,web,2025-01-17 00:00:00,-26.56,EUR,user49366@mail.com
O0095706,2025-01-07 15:00:00,user95705@mail.com,-26.58,€,web,2025-01-07 15:00:00,-26.58,EUR,user95705@mail.com
O0146308,2025-01-27 15:00:00,user146307@mail.com,-26.59,€,web,2025-01-27 15:00:00,-26.59,EUR,user146307@mail.com
O0025336,2025-01-27 22:00:00,user25335@mail.com,-26.6,EUR,store,2025-01-27 22:00:00,-26.6,EUR,user25335@mail.com
O0152128,2025-01-08 04:00:00,user152127@mail.com,-26.61,USD,mobile,2025-01-08 04:00:00,-26.61,USD,user152127@mail.com
O0058795,2025-01-28 20:00:00,user58794@mail.com,-26.61,€,mobile,2025-01-28 20:00:00,-26.61,EUR,user58794@mail.com
O0176621,2025-01-06 01:00:00,user176620@mail.com,-26.62,€,store,2025-01-06 01:00:00,-26.62,EUR,user176620@mail.com
O0125635,2025-01-17 01:00:00,user125634@mail.com,-26.65,USD,web,2025-01-17 01:00:00,-26.65,USD,user125634@mail.com
O0111785,2025-01-15 11:00:00,user111784@mail.com,-26.67,EUR,mobile,2025-01-15 11:00:00,-26.67,EUR,user111784@mail.com
O0041831,2025-01-04 09:00:00,user41830@mail.com,-26.68,€,web,2025-01-04 09:00:00,-26.68,EUR,user41830@mail.com
O0125391,2025-01-06 21:00:00,user125390@mail.com,-26.69,€,web,2025-01-06 21:00:00,-26.69,EUR,user125390@mail.com
O0155821,2025-01-30 11:00:00,user155820@mail.com,-26.7,€,web,2025-01-30 11:00:00,-26.7,EUR,user155820@mail.com
O0100480,2025-01-23 10:00:00,user100479@mail.com,-26.7,€,mobile,2025-01-23 10:00:00,-26.7,EUR,user100479@mail.com
O0199944,2025-01-17 01:00:00,user199943@mail.com,-26.72,USD,mobile,2025-01-17 01:00:00,-26.72,USD,user199943@mail.com
O0051029,2025-01-06 08:00:00,user51028@mail.com,-26.74,EUR,web,2025-01-06 08:00:00,-26.74,EUR,user51028@mail.com
O0059973,2025-01-11 23:00:00,user59972@mail.com,-26.75,USD,store,2025-01-11 23:00:00,-26.75,USD,user59972@mail.com
O0039514,2025-01-04 23:00:00,user39513@mail.com,-26.78,€,store,2025-01-04 23:00:00,-26.78,EUR,user39513@mail.com
O0118907,2025-01-11 00:00:00,user118906@mail.com,-26.79,€,web,2025-01-11 00:00:00,-26.79,EUR,user118906@mail.com
O0015573,2025-01-06 23:00:00,user15572@mail.com,-26.79,EUR,web,2025-01-06 23:00:00,-26.79,EUR,user15572@mail.com
O0051006,2025-01-02 11:00:00,user51005@mail.com,-26.8,EUR,mobile,2025-01-02 11:00:00,-26.8,EUR,user51005@mail.com
O0173403,2025-01-08 08:00:00,user173402@mail.com,-26.81,USD,web,2025-01-08 08:00:00,-26.81,USD,user173402@mail.com
O0029337,2025-01-18 07:00:00,user29336@mail.com,-26.82,€,store,2025-01-18 07:00:00,-26.82,EUR,user29336@mail.com
O0059574,2025-01-05 17:00:00,user59573@mail.com,-26.84,€,mobile,2025-01-05 17:00:00,-26.84,EUR,user59573@mail.com
O0048421,2025-01-28 20:00:00,user48420@mail.com,-26.92,EUR,mobile,2025-01-28 20:00:00,-26.92,EUR,user48420@mail.com
O0029608,2025-01-12 23:00:00,user29607@mail.com,-26.95,€,store,2025-01-12 23:00:00,-26.95,EUR,user29607@mail.com
O0167693,2025-01-11 09:00:00,user167692@mail.com,-26.97,EUR,web,2025-01-11 09:00:00,-26.97,EUR,user167692@mail.com
O0085265,2025-01-20 05:00:00,user85264@mail.com,-26.97,€,store,2025-01-20 05:00:00,-26.97,EUR,user85264@mail.com
O0189683,2025-01-12 18:00:00,user189682@mail.com,-26.98,USD,mobile,2025-01-12 18:00:00,-26.98,USD,user189682@mail.com
O0109313,2025-01-15 04:00:00,user109312@mail.com,-27.0,€,web,2025-01-15 04:00:00,-27.0,EUR,user109312@mail.com
O0054928,2025-01-30 19:00:00,user54927@mail.com,-27.0,EUR,store,2025-01-30 19:00:00,-27.0,EUR,user54927@mail.com
O0080409,2025-01-06 07:00:00,user80408@mail.com,-27.04,EUR,web,2025-01-06 07:00:00,-27.04,EUR,user80408@mail.com
O0028801,2025-01-26 12:00:00,user28800@mail.com,-27.05,€,mobile,2025-01-26 12:00:00,-27.05,EUR,user28800@mail.com
O0102411,2025-01-30 16:00:00,user102410@mail.com,-27.07,USD,web,2025-01-30 16:00:00,-27.07,USD,user102410@mail.com
O0024629,2025-01-11 00:00:00,user24628@mail.com,-27.07,EUR,mobile,2025-01-11 00:00:00,-27.07,EUR,user24628@mail.com
O0107937,2025-01-19 17:00:00,user107936@mail.com,-27.07,€,store,2025-01-19 17:00:00,-27.07,EUR,user107936@mail.com
O0125280,2025-01-17 23:00:00,user125279@mail.com,-27.1,USD,mobile,2025-01-17 23:00:00,-27.1,USD,user125279@mail.com
O0160795,2025-01-11 07:00:00,user160794@mail.com,-27.12,EUR,web,2025-01-11 07:00:00,-27.12,EUR,user160794@mail.com
O0164827,2025-01-12 00:00:00,user164826@mail.com,-27.13,EUR,web,2025-01-12 00:00:00,-27.13,EUR,user164826@mail.com
O0167650,2025-01-11 04:00:00,user167649@mail.com,-27.15,€,web,2025-01-11 04:00:00,-27.15,EUR,user167649@mail.com
O0132880,2025-01-18 09:00:00,user132879@mail.com,-27.16,€,mobile,2025-01-18 09:00:00,-27.16,EUR,user132879@mail.com
O0078205,2025-01-29 23:00:00,user78204@mail.com,-27.17,€,web,2025-01-29 23:00:00,-27.17,EUR,user78204@mail.com
O0003105,2025-01-15 17:00:00,user3104@mail.com,-27.18,USD,store,2025-01-15 17:00:00,-27.18,USD,user3104@mail.com
O0039316,2025-01-23 18:00:00,user39315@mail.com,-27.19,EUR,web,2025-01-23 18:00:00,-27.19,EUR,user39315@mail.com
O0019672,2025-01-29 08:00:00,user19671@mail.com,-27.22,€,store,2025-01-29 08:00:00,-27.22,EUR,user19671@mail.com
O0084423,2025-01-24 07:00:00,user84422@mail.com,-27.24,€,mobile,2025-01-24 07:00:00,-27.24,EUR,user84422@mail.com
O0147320,2025-01-23 09:00:00,user147319@mail.com,-27.24,EUR,web,2025-01-23 09:00:00,-27.24,EUR,user147319@mail.com
O0189507,2025-01-02 12:00:00,user189506@mail.com,-27.25,€,store,2025-01-02 12:00:00,-27.25,EUR,user189506@mail.com
O0036609,2025-01-09 22:00:00,user36608@mail.com,-27.26,€,mobile,2025-01-09 22:00:00,-27.26,EUR,user36608@mail.com
O0119908,2025-01-20 17:00:00,user119907@mail.com,-27.27,€,mobile,2025-01-20 17:00:00,-27.27,EUR,user119907@mail.com
O0010203,2025-01-22 13:00:00,user10202@mail.com,-27.27,USD,web,2025-01-22 13:00:00,-27.27,USD,user10202@mail.com
O0091525,2025-01-14 05:00:00,user91524@mail.com,-27.28,EUR,web,2025-01-14 05:00:00,-27.28,EUR,user91524@mail.com
O0091721,2025-01-22 22:00:00,user91720@mail.com,-27.28,USD,web,2025-01-22 22:00:00,-27.28,USD,user91720@mail.com
O0177549,2025-01-21 23:00:00,user177548@mail.com,-27.33,€,store,2025-01-21 23:00:00,-27.33,EUR,user177548@mail.com
O0195656,2025-01-01 05:00:00,user195655@mail.com,-27.34,USD,mobile,2025-01-01 05:00:00,-27.34,USD,user195655@mail.com
O0099541,2025-01-13 21:00:00,user99540@mail.com,-27.35,€,store,2025-01-13 21:00:00,-27.35,EUR,user99540@mail.com
O0199861,2025-01-22 08:00:00,user199860@mail.com,-27.38,USD,mobile,2025-01-22 08:00:00,-27.38,USD,user199860@mail.com
O0037598,2025-01-20 04:00:00,user37597@mail.com,-27.42,EUR,mobile,2025-01-20 04:00:00,-27.42,EUR,user37597@mail.com
O0048763,2025-01-17 09:00:00,user48762@mail.com,-27.43,€,mobile,2025-01-17 09:00:00,-27.43,EUR,user48762@mail.com
O0117176,2025-01-25 07:00:00,user117175@mail.com,-27.44,€,mobile,2025-01-25 07:00:00,-27.44,EUR,user117175@mail.com
O0119577,2025-01-11 23:00:00,user119576@mail.com,-27.46,USD,mobile,2025-01-11 23:00:00,-27.46,USD,user119576@mail.com
O0193861,2025-01-20 04:00:00,user193860@mail.com,-27.46,EUR,store,2025-01-20 04:00:00,-27.46,EUR,user193860@mail.com
O0085458,2025-01-22 10:00:00,user85457@mail.com,-27.46,€,store,2025-01-22 10:00:00,-27.46,EUR,user85457@mail.com
O0100767,2025-01-29 16:00:00,user100766@mail.com,-27.46,€,mobile,2025-01-29 16:00:00,-27.46,EUR,user100766@mail.com
O0116012,2025-01-12 14:00:00,user116011@mail.com,-27.49,€,web,2025-01-12 14:00:00,-27.49,EUR,user116011@mail.com
O0102657,2025-01-06 20:00:00,user102656@mail.com,-27.52,EUR,store,2025-01-06 20:00:00,-27.52,EUR,user102656@mail.com
O0152053,2025-01-23 03:00:00,user152052@mail.com,-27.55,EUR,store,2025-01-23 03:00:00,-27.55,EUR,user152052@mail.com
O0136642,2025-01-18 11:00:00,user136641@mail.com,-27.57,€,mobile,2025-01-18 11:00:00,-27.57,EUR,user136641@mail.com
O0077402,2025-01-15 15:00:00,user77401@mail.com,-27.57,EUR,web,2025-01-15 15:00:00,-27.57,EUR,user77401@mail.com
O0118017,2025-01-28 04:00:00,user118016@mail.com,-27.6,USD,mobile,2025-01-28 04:00:00,-27.6,USD,user118016@mail.com
O0051640,2025-01-26 09:00:00,user51639@mail.com,-27.6,USD,mobile,2025-01-26 09:00:00,-27.6,USD,user51639@mail.com
O0037067,2025-01-02 11:00:00,user37066@mail.com,-27.61,EUR,web,2025-01-02 11:00:00,-27.61,EUR,user37066@mail.com
O0127369,2025-01-28 14:00:00,user127368@mail.com,-27.61,€,mobile,2025-01-28 14:00:00,-27.61,EUR,user127368@mail.com
O0035146,2025-01-07 04:00:00,user35145@mail.com,-27.66,EUR,mobile,2025-01-07 04:00:00,-27.66,EUR,user35145@mail.com
O0082608,2025-01-02 04:00:00,user82607@mail.com,-27.66,€,mobile,2025-01-02 04:00:00,-27.66,EUR,user82607@mail.com
O0079888,2025-01-25 08:00:00,user79887@mail.com,-27.67,USD,store,2025-01-25 08:00:00,-27.67,USD,user79887@mail.com
O0000938,2025-01-21 21:00:00,user937@mail.com,-27.71,USD,store,2025-01-21 21:00:00,-27.71,USD,user937@mail.com
O0176907,2025-01-06 18:00:00,user176906@mail.com,-27.71,€,store,2025-01-06 18:00:00,-27.71,EUR,user176906@mail.com
O0042750,2025-01-28 17:00:00,user42749@mail.com,-27.72,€,store,2025-01-28 17:00:00,-27.72,EUR,user42749@mail.com
O0103578,2025-01-04 04:00:00,user103577@mail.com,-27.72,EUR,store,2025-01-04 04:00:00,-27.72,EUR,user103577@mail.com
O0174373,2025-01-27 13:00:00,user174372@mail.com,-27.72,USD,mobile,2025-01-27 13:00:00,-27.72,USD,user174372@mail.com
O0156038,2025-01-21 02:00:00,user156037@mail.com,-27.73,€,store,2025-01-21 02:00:00,-27.73,EUR,user156037@mail.com
O0106456,2025-01-03 07:00:00,user106455@mail.com,-27.74,USD,mobile,2025-01-03 07:00:00,-27.74,USD,user106455@mail.com
O0177226,2025-01-29 05:00:00,user177225@mail.com,-27.8,EUR,web,2025-01-29 05:00:00,-27.8,EUR,user177225@mail.com
O0067887,2025-01-23 08:00:00,user67886@mail.com,-27.82,USD,mobile,2025-01-23 08:00:00,-27.82,USD,user67886@mail.com
O0181884,2025-01-06 14:00:00,user181883@mail.com,-27.83,USD,store,2025-01-06 14:00:00,-27.83,USD,user181883@mail.com
